0.464379,0.495119,0.204784,0.318262,0.264177,0.446422,0.692855,0.664037,0.364037,0.394839
0.411815,0.276794,0.323987,0.620082,0.384590,0.702650,0.298843,0.319438,0.862968,0.872577
0.896118,0.499068,0.335427,0.446079,0.465152,0.759737,0.447358,0.101419,0.419920,0.623510
0.499624,0.568556,0.454894,0.640168,0.262737,0.416340,0.768036,0.643153,0.533326,0.512605
0.453571,0.563963,0.408792,0.258421,0.587655,0.454147,0.445867,0.415878,0.264651,0.339702
0.422498,0.442240,0.449788,0.189056,0.276192,0.664769,0.378557,0.253766,0.229907,0.877515
0.787148,0.716807,0.587098,0.362025,0.731803,0.817352,0.395805,0.605625,0.544846,0.439720
0.283287,0.489151,0.297580,0.215526,0.455021,0.487671,0.657580,0.772178,0.400697,0.224205
0.716193,0.521078,0.655464,0.577522,0.368828,0.805869,0.320220,0.882597,0.636240,0.356207
0.757271,0.470961,0.376163,0.160232,0.255898,0.535582,0.126197,0.584562,0.448510,0.895798
0.865462,0.410711,0.676054,0.541050,0.579102,0.657078,0.214472,0.265615,0.848162,0.352160
0.626684,0.744870,0.260873,0.604541,0.511043,0.754102,0.754210,0.758773,0.468642,0.230669
0.409589,0.791590,0.304877,0.284299,0.301536,0.676575,0.702422,0.551785,0.233093,0.327254
0.772982,0.436383,0.221832,0.692008,0.466259,0.692587,0.659072,0.648247,0.352303,0.799227
0.606337,0.693146,0.231420,0.484677,0.627501,0.742373,0.423342,0.270228,0.503362,0.722010
0.779851,0.272019,0.503600,0.291262,0.673855,0.855244,0.786145,0.425390,0.550934,0.726672
0.604463,0.504306,0.661831,0.290395,0.561000,0.751576,0.335262,0.313303,0.438679,0.233410
0.514067,0.250235,0.302199,0.611717,0.664849,0.792534,0.803340,0.533745,0.826807,0.926885
0.696592,0.666710,0.733348,0.536461,0.581719,0.442030,0.594222,0.234600,0.510373,0.416035
0.593646,0.353975,0.370876,0.585875,0.455374,0.334768,0.759202,0.417781,0.765154,0.514046
0.659753,0.336591,0.452918,0.406011,0.625247,0.340286,0.572269,0.506530,0.677917,0.367848
0.268596,0.574107,0.565651,0.631610,0.392362,0.820253,0.559357,0.372086,0.254215,0.552080
0.557667,0.539033,0.406357,0.482255,0.584476,0.411258,0.675435,0.540953,0.253311,0.548956
0.733606,0.509050,0.331109,0.464480,0.500971,0.593486,0.388133,0.460064,0.695438,0.709282
0.633896,0.722066,0.738999,0.103044,0.322973,0.763726,0.778624,0.650237,0.519606,0.789446
0.304197,0.489284,0.252790,0.473451,0.564242,0.689375,0.551618,0.706994,0.400226,0.864703
0.488898,0.774696,0.266642,0.336789,0.308865,0.520351,0.290369,0.358110,0.469488,0.762581
0.519335,0.338302,0.383600,0.720894,0.464882,0.333555,0.701877,0.549134,0.429961,0.357819
0.697065,0.711902,0.485257,0.736621,0.900764,0.549179,0.590329,0.478053,0.254315,0.674814
0.443984,0.422535,0.650683,0.340510,0.356960,0.692894,0.611162,0.692003,0.381306,0.500246
0.749858,0.321467,0.348127,0.412171,0.749298,0.795123,0.432211,0.670705,0.567974,0.793523
0.495858,0.358881,0.662495,0.610411,0.673613,0.401360,0.138588,0.595863,0.824706,0.788136
0.782390,0.304256,0.107838,0.713719,0.814986,0.288203,0.458982,0.374690,0.512370,0.218431
0.318291,0.288332,0.244610,0.284022,0.936386,0.463094,0.242806,0.344623,0.350897,0.397231
0.512219,0.504700,0.229176,0.282817,0.887316,0.286494,0.221538,0.173285,0.676264,0.948555
0.607987,0.273754,0.310682,0.487357,0.694975,0.175333,0.693594,0.399677,0.598135,0.323086
0.359526,0.393651,0.334645,0.719707,0.453968,0.679263,0.437840,0.402293,0.161389,0.484497
0.618761,0.329049,0.692577,0.586799,0.553205,0.279825,0.791381,0.627786,0.514163,0.582772
0.774073,0.666144,0.643664,0.295258,0.862773,0.471392,0.724168,0.505763,0.606551,0.792034
0.521226,0.703473,0.538851,0.584113,0.874668,0.471328,0.424468,0.922049,0.740397,0.628230
0.711536,0.688936,0.449218,0.247257,0.854568,0.215021,0.294268,0.596046,0.644409,0.426654
0.729502,0.646732,0.198320,0.380110,0.439059,0.297963,0.633984,0.788731,0.607637,0.447905
0.792271,0.296335,0.377858,0.650519,0.945185,0.556150,0.610933,0.265154,0.803446,0.483673
0.514140,0.483235,0.115829,0.393247,0.429441,0.766445,0.461842,0.326917,0.480295,0.446165
0.754979,0.615798,0.161026,0.791377,0.675245,0.434936,0.876350,0.508205,0.175469,0.724284
0.335480,0.716802,0.677317,0.648658,0.391538,0.392462,0.607110,0.293443,0.702315,0.902986
0.891669,0.784127,0.663670,0.330095,0.288699,0.283962,0.490575,0.528158,0.478541,0.913028
0.475382,0.732870,0.675059,0.593174,0.344236,0.329874,0.606394,0.405134,0.402806,0.396867
0.622689,0.786855,0.608576,0.691578,0.336316,0.752361,0.760739,0.259829,0.314449,0.698635
0.439150,0.433101,0.676947,0.213508,0.710061,0.453154,0.413132,0.125963,0.397270,0.894031
0.621751,0.231126,0.511165,0.454514,0.487231,0.708836,0.486579,0.525826,0.256635,0.474569
0.276172,0.704719,0.695078,0.476690,0.560817,0.554523,0.743978,0.477911,0.203802,0.329036
0.439608,0.265019,0.373515,0.376238,0.293024,0.398026,0.731235,0.867195,0.485771,0.657202
0.526038,0.780842,0.504865,0.632231,0.636607,0.567340,0.533290,0.636292,0.457448,0.867137
0.918423,0.580568,0.584459,0.613326,0.354339,0.252282,0.535036,0.615672,0.451580,0.652233
0.786753,0.634385,0.260098,0.792050,0.553919,0.424670,0.491865,0.693162,0.621157,0.650376
0.935299,0.463351,0.564185,0.614208,0.343000,0.605641,0.437074,0.669822,0.356899,0.275748
0.365792,0.587697,0.350270,0.366974,0.829871,0.478271,0.569057,0.506535,0.472955,0.410819
0.551076,0.335280,0.152298,0.317519,0.331507,0.526844,0.674142,0.761463,0.430653,0.691696
0.604252,0.323597,0.203174,0.538828,0.939047,0.930587,0.698485,0.485062,0.677315,0.795034
0.883451,0.429856,0.193019,0.674820,0.829171,0.421880,0.362209,0.439315,0.541017,0.724670
0.496745,0.606143,0.611176,0.337452,0.799288,0.653279,0.329852,0.507501,0.708921,0.545387
0.615127,0.353068,0.307800,0.454136,0.687831,0.617471,0.766251,0.584599,0.386980,0.757683
0.345249,0.443790,0.214518,0.446394,0.856271,0.740549,0.574132,0.369313,0.848155,0.625403
0.705677,0.486894,0.447944,0.151580,0.933505,0.640518,0.438916,0.354568,0.556049,0.757139
0.598217,0.658589,0.299519,0.411866,0.400895,0.882327,0.491227,0.175389,0.785794,0.755610
0.925125,0.412205,0.501828,0.438273,0.521589,0.357492,0.122364,0.582440,0.264488,0.760379
0.729728,0.682908,0.643521,0.362655,0.704075,0.805729,0.478771,0.616950,0.595473,0.761716
0.455597,0.604635,0.105902,0.484546,0.660862,0.657704,0.258969,0.525997,0.122919,0.421317
0.364732,0.231656,0.549343,0.198845,0.741615,0.716665,0.791438,0.772651,0.719694,0.715773
0.747878,0.530954,0.571086,0.298611,0.640841,0.311479,0.695027,0.333754,0.368394,0.569288
0.236500,0.287331,0.212659,0.118263,0.513263,0.250718,0.137546,0.865818,0.400721,0.503556
0.830344,0.604975,0.479703,0.693972,0.815533,0.670124,0.171222,0.575917,0.552685,0.611845
0.210092,0.412347,0.228754,0.249347,0.535158,0.605811,0.266776,0.529704,0.373113,0.813560
0.853249,0.771430,0.521133,0.287892,0.404575,0.337732,0.253274,0.533954,0.426033,0.935389
0.654763,0.401576,0.652240,0.332222,0.766992,0.397031,0.415188,0.559164,0.606669,0.763221
0.486133,0.280819,0.110530,0.616647,0.432588,0.779331,0.394914,0.342757,0.184557,0.217723
0.229103,0.241987,0.445590,0.232156,0.372434,0.645517,0.752300,0.360252,0.479564,0.377005
0.392374,0.570271,0.511524,0.562982,0.283269,0.509865,0.566982,0.458256,0.137515,0.450204
0.497872,0.680732,0.597925,0.526294,0.502527,0.927058,0.686248,0.689093,0.856207,0.475530
0.848162,0.684815,0.240082,0.168282,0.760860,0.933510,0.746527,0.527808,0.305320,0.286129
0.447658,0.284625,0.296854,0.377277,0.496648,0.571400,0.566998,0.135732,0.709089,0.548151
0.739495,0.228762,0.681544,0.342054,0.654809,0.703687,0.533420,0.691677,0.781171,0.569164
0.616681,0.688672,0.622460,0.416048,0.560247,0.756335,0.614787,0.432600,0.496754,0.704241
0.412283,0.368008,0.244718,0.660122,0.390619,0.748787,0.522502,0.554973,0.578971,0.633126
0.267629,0.250175,0.100489,0.433592,0.753504,0.710799,0.766432,0.431485,0.392443,0.679285
0.844214,0.301793,0.544412,0.210979,0.762360,0.505832,0.732062,0.252114,0.445583,0.853075
0.352071,0.473914,0.150972,0.655067,0.532591,0.752610,0.573127,0.702122,0.680247,0.564401
0.857831,0.443839,0.696774,0.393971,0.518567,0.532580,0.402451,0.634097,0.311796,0.564635
0.681335,0.646376,0.333844,0.509410,0.458074,0.714266,0.406765,0.251721,0.912489,0.759224
0.393351,0.456503,0.243447,0.364764,0.282763,0.357946,0.809730,0.284727,0.544282,0.437244
0.728031,0.245311,0.780728,0.809720,0.505688,0.566770,0.492036,0.717086,0.679677,0.613066
0.743467,0.106893,0.599064,0.629652,0.750291,0.620655,0.527139,0.375136,0.499623,0.718285
0.307709,0.184787,0.357237,0.477521,0.733758,0.671747,0.224714,0.457036,0.322510,0.657796
0.628471,0.199601,0.443381,0.513389,0.412836,0.750737,0.251590,0.282103,0.225177,0.400224
0.645427,0.324548,0.456222,0.459538,0.595027,0.221784,0.258661,0.781929,0.639588,0.245400
0.714827,0.195530,0.748545,0.909455,0.684084,0.595282,0.480174,0.353265,0.502086,0.644191
0.261473,0.644763,0.409582,0.808659,0.282481,0.304282,0.428588,0.232060,0.861567,0.419599
0.945920,0.639893,0.250184,0.711758,0.459178,0.290085,0.159621,0.429893,0.301634,0.752110
0.283668,0.525291,0.254745,0.537971,0.774581,0.219910,0.411363,0.713658,0.612450,0.684825
0.593971,0.187242,0.734959,0.457402,0.614783,0.432935,0.623181,0.430458,0.508306,0.298987
0.731662,0.557982,0.338732,0.856699,0.413165,0.258705,0.537381,0.582430,0.229453,0.613339
0.400364,0.434087,0.411450,0.352808,0.372450,0.173266,0.641176,0.482132,0.461597,0.905005
0.487334,0.348852,0.582770,0.371926,0.357796,0.584486,0.619858,0.464926,0.679016,0.497849
0.500535,0.516279,0.592529,0.793068,0.450512,0.333152,0.140155,0.607038,0.561048,0.772712
0.371960,0.665915,0.501062,0.370358,0.309902,0.351620,0.119397,0.329726,0.370151,0.892370
0.613141,0.449254,0.556406,0.677737,0.533395,0.319409,0.188769,0.626330,0.357276,0.856348
0.304161,0.355778,0.768021,0.853896,0.539209,0.473570,0.707318,0.605270,0.378321,0.621623
0.375401,0.481420,0.430704,0.719242,0.355685,0.728873,0.431065,0.551533,0.201612,0.617994
0.390595,0.684907,0.402149,0.487222,0.185822,0.652072,0.717683,0.576713,0.527168,0.893872
0.822478,0.148997,0.240718,0.765603,0.640249,0.218670,0.853460,0.551005,0.113320,0.600998
0.764538,0.196763,0.409980,0.541296,0.445093,0.573561,0.421839,0.386249,0.915345,0.526288
0.534893,0.182518,0.725644,0.806009,0.465747,0.221484,0.768113,0.755080,0.448753,0.449161
0.559462,0.207670,0.298694,0.359651,0.139660,0.448108,0.280986,0.293724,0.555429,0.842953
0.575540,0.200747,0.607848,0.418649,0.259799,0.290671,0.640174,0.427109,0.609631,0.769867
0.516850,0.144559,0.203790,0.857345,0.616604,0.412063,0.476287,0.764720,0.775716,0.639487
0.470061,0.360126,0.253526,0.904191,0.454161,0.500643,0.758939,0.794117,0.667329,0.230251
0.227841,0.206936,0.471001,0.878992,0.541648,0.198122,0.755783,0.615059,0.756980,0.777377
0.757422,0.396979,0.515205,0.489989,0.694382,0.500590,0.569953,0.782095,0.521753,0.935156
0.676005,0.558259,0.696109,0.527070,0.331699,0.579864,0.839827,0.379999,0.507640,0.756452
0.793471,0.524340,0.440600,0.392543,0.395633,0.567279,0.730285,0.479879,0.569847,0.603839
0.517327,0.312873,0.202157,0.446403,0.316483,0.445112,0.274097,0.428379,0.359730,0.524129
0.432912,0.550944,0.708911,0.606331,0.363512,0.513881,0.793644,0.674846,0.371560,0.893365
0.594745,0.187024,0.249484,0.511928,0.715565,0.767906,0.362303,0.572631,0.241635,0.715088
0.639286,0.241485,0.516679,0.807528,0.471409,0.547286,0.748866,0.635419,0.291048,0.284543
0.354327,0.442477,0.370672,0.445111,0.580445,0.428267,0.259270,0.692549,0.529450,0.594963
0.674595,0.479039,0.241752,0.820014,0.472087,0.822563,0.725418,0.262451,0.592802,0.759367
0.601732,0.168699,0.492882,0.339514,0.640988,0.710723,0.304666,0.688782,0.914617,0.569307
0.561115,0.515549,0.644478,0.482428,0.498120,0.487118,0.127394,0.727096,0.427728,0.405440
0.334381,0.410260,0.534946,0.826924,0.456951,0.637371,0.282766,0.686977,0.540238,0.454003
0.817069,0.201891,0.435352,0.494737,0.737141,0.514453,0.618993,0.364006,0.359247,0.853332
0.353105,0.344594,0.355967,0.310692,0.240010,0.440010,0.337938,0.811861,0.390403,0.304667
0.911096,0.695104,0.344650,0.466132,0.204290,0.777977,0.463942,0.686120,0.518441,0.217766
0.510881,0.163368,0.266258,0.546087,0.748469,0.658693,0.697194,0.422086,0.726045,0.616977
0.415962,0.479914,0.668330,0.278061,0.793341,0.809740,0.662455,0.458324,0.258014,0.710643
0.401988,0.578840,0.456283,0.269060,0.720174,0.835174,0.587621,0.623641,0.567916,0.710525
0.464938,0.244034,0.284125,0.821917,0.535204,0.772682,0.463874,0.770694,0.479917,0.493685
0.623646,0.594308,0.329954,0.520070,0.262287,0.324228,0.340119,0.787565,0.625477,0.378845
0.885000,0.173158,0.603787,0.310972,0.772179,0.415010,0.654126,0.522353,0.266669,0.362591
0.481891,0.628071,0.253717,0.309993,0.291911,0.767806,0.884156,0.734494,0.642910,0.617345
0.689293,0.453417,0.241699,0.295636,0.261991,0.582061,0.916595,0.771414,0.686810,0.243562
0.679814,0.363766,0.587379,0.526173,0.593484,0.716648,0.618368,0.595060,0.467395,0.390931
0.803384,0.383609,0.486355,0.791270,0.504102,0.610795,0.516848,0.639373,0.442123,0.531927
0.602703,0.576997,0.628999,0.385245,0.478979,0.702814,0.660712,0.724535,0.435071,0.571681
0.403787,0.477441,0.431348,0.551895,0.174285,0.622914,0.306480,0.563945,0.500669,0.789317
0.508756,0.656099,0.439228,0.457969,0.429532,0.582286,0.704604,0.560717,0.774845,0.604798
0.682505,0.612797,0.396600,0.408166,0.608539,0.520239,0.555277,0.600825,0.510724,0.412467
0.650460,0.356863,0.558317,0.749431,0.417564,0.583678,0.513178,0.835205,0.481268,0.381766
0.897637,0.283448,0.466430,0.630794,0.457793,0.825354,0.828097,0.920822,0.633929,0.751929
0.222385,0.336948,0.367240,0.300997,0.670037,0.606025,0.420556,0.512463,0.799505,0.771384
0.647117,0.305590,0.711934,0.490780,0.253195,0.816797,0.508742,0.747981,0.626396,0.426089
0.567729,0.640897,0.739932,0.287830,0.684798,0.439449,0.623542,0.732925,0.870463,0.348072
0.823008,0.599515,0.594635,0.584850,0.477613,0.464491,0.624214,0.721371,0.761005,0.223186
0.522395,0.587761,0.613347,0.430069,0.603830,0.512278,0.812183,0.685676,0.585672,0.936375
0.518611,0.169466,0.487375,0.279728,0.410606,0.674594,0.258503,0.725076,0.713773,0.775767
0.712982,0.204797,0.603655,0.851332,0.841636,0.600361,0.721167,0.761972,0.399789,0.747369
0.554546,0.225737,0.270578,0.584937,0.885654,0.748001,0.552188,0.255072,0.603986,0.669963
0.764697,0.117724,0.111793,0.890314,0.584056,0.340447,0.643559,0.522069,0.582853,0.829535
0.645275,0.568394,0.560821,0.747815,0.596164,0.433409,0.390657,0.527838,0.389181,0.740134
0.590551,0.492394,0.646840,0.886659,0.467869,0.212593,0.420629,0.502801,0.801745,0.455254
0.917332,0.529814,0.629088,0.639432,0.941429,0.285619,0.396831,0.583968,0.459186,0.530829
0.688925,0.469408,0.551452,0.586179,0.714044,0.386683,0.228525,0.326582,0.848895,0.723826
0.417924,0.336077,0.525210,0.904073,0.942102,0.335462,0.105631,0.604664,0.447525,0.919526
0.298675,0.213750,0.153193,0.593958,0.721082,0.425523,0.247746,0.883303,0.415187,0.523681
0.432902,0.364881,0.335891,0.636513,0.899941,0.554020,0.391258,0.376991,0.490721,0.285085
0.711425,0.602622,0.690864,0.742973,0.945060,0.687057,0.683346,0.603130,0.691857,0.869714
0.576342,0.449714,0.567182,0.814113,0.777490,0.428539,0.691187,0.359272,0.559896,0.424763
0.365460,0.352505,0.363713,0.515262,0.476651,0.408503,0.526016,0.390801,0.488496,0.744924
0.417814,0.206562,0.235508,0.946139,0.775354,0.332961,0.226057,0.708864,0.673810,0.538019
0.343511,0.634005,0.356733,0.369164,0.356733,0.280185,0.435520,0.388535,0.523780,0.804550
0.528934,0.181368,0.684770,0.874809,0.772198,0.115651,0.626452,0.651900,0.342072,0.697910
0.797178,0.341431,0.580050,0.487387,0.281717,0.595735,0.705274,0.561454,0.774170,0.326802
0.474057,0.475251,0.264047,0.543972,0.381502,0.382276,0.522306,0.577766,0.562225,0.438419
0.374911,0.109324,0.122809,0.839932,0.402187,0.272505,0.415754,0.137218,0.449510,0.375333
0.917519,0.593678,0.249715,0.575532,0.443876,0.317927,0.688078,0.315233,0.688218,0.610302
0.602941,0.597362,0.567694,0.534359,0.836911,0.483857,0.660551,0.785704,0.638524,0.775300
0.387600,0.550469,0.505764,0.382898,0.547806,0.266882,0.578263,0.776485,0.464038,0.664797
0.311441,0.451063,0.647284,0.703984,0.372011,0.603571,0.802435,0.323790,0.590597,0.765084
0.935657,0.348492,0.611282,0.829335,0.514593,0.518710,0.429294,0.523967,0.456158,0.351810
0.492351,0.350846,0.471055,0.594598,0.832052,0.157141,0.813831,0.384334,0.436871,0.735132
0.594911,0.181225,0.410333,0.940896,0.373967,0.419996,0.446126,0.899168,0.305808,0.702128
0.432031,0.345213,0.352191,0.895049,0.460245,0.254015,0.937457,0.318977,0.355361,0.611972
0.696259,0.186253,0.386159,0.944371,0.417048,0.610902,0.467717,0.386603,0.159036,0.449356
0.797153,0.284230,0.657656,0.390356,0.790448,0.260243,0.507488,0.511600,0.373115,0.391193
0.949696,0.431004,0.294137,0.762525,0.798705,0.227084,0.318964,0.877515,0.353929,0.269540
0.276253,0.508325,0.206322,0.854403,0.556222,0.687300,0.471148,0.345141,0.516320,0.729929
0.786506,0.526610,0.329607,0.889137,0.518588,0.656816,0.817452,0.587389,0.822003,0.684046
0.467763,0.177860,0.445428,0.383116,0.355741,0.737809,0.685714,0.754604,0.409752,0.689107
0.436684,0.322979,0.646413,0.605726,0.381103,0.810483,0.733488,0.683922,0.532789,0.741730
0.798174,0.617376,0.221000,0.775419,0.702811,0.437665,0.248772,0.168252,0.470236,0.685979
0.594821,0.104859,0.296992,0.626760,0.878480,0.848584,0.552577,0.168118,0.173281,0.398167
0.447268,0.521580,0.278001,0.580575,0.934376,0.865957,0.575423,0.706621,0.400828,0.609578
0.855405,0.323596,0.397630,0.279133,0.758404,0.499314,0.305135,0.372090,0.432563,0.487436
0.260844,0.390699,0.582704,0.574747,0.356331,0.747176,0.366299,0.586687,0.366817,0.573885
0.887015,0.593530,0.503794,0.489072,0.540689,0.797609,0.392986,0.340088,0.537568,0.435388
0.229289,0.202939,0.137212,0.392100,0.387466,0.596272,0.638208,0.909780,0.397573,0.619251
0.486432,0.530013,0.236748,0.312468,0.398634,0.826707,0.209070,0.390873,0.398836,0.358379
0.369374,0.565752,0.697801,0.432020,0.527431,0.613328,0.227929,0.820051,0.285594,0.531283
0.493772,0.367184,0.599911,0.388245,0.895673,0.404022,0.753926,0.375509,0.574034,0.919704
0.239317,0.164781,0.405660,0.589050,0.775291,0.331946,0.397587,0.358098,0.626374,0.511170
0.534350,0.659000,0.675686,0.323307,0.622524,0.268076,0.621494,0.473964,0.744455,0.401617
0.351898,0.412384,0.341320,0.555447,0.767949,0.629636,0.585099,0.453063,0.893288,0.932129
0.514796,0.270937,0.695795,0.310580,0.811650,0.645614,0.423784,0.377556,0.830518,0.567801
0.682920,0.266688,0.372127,0.735252,0.802128,0.375611,0.665599,0.295875,0.786135,0.664050
0.628287,0.569159,0.240348,0.661671,0.291741,0.451671,0.886539,0.624900,0.294510,0.267644
0.456689,0.244627,0.567084,0.361823,0.683021,0.403884,0.566145,0.526862,0.502065,0.839634
0.786359,0.676299,0.260989,0.592192,0.493220,0.750202,0.897323,0.542654,0.350504,0.674665
0.775489,0.183091,0.668427,0.731425,0.450423,0.695945,0.354635,0.734108,0.501995,0.241151
0.632763,0.331738,0.592187,0.587460,0.610524,0.879649,0.415486,0.466705,0.713186,0.678729
0.538811,0.413789,0.243231,0.281357,0.764162,0.541623,0.600958,0.319236,0.472150,0.578234
0.880163,0.475891,0.152410,0.438540,0.623294,0.593782,0.544577,0.440330,0.640957,0.531989
0.679646,0.162646,0.362560,0.755612,0.405795,0.781148,0.507452,0.656398,0.562341,0.513507
0.611110,0.147385,0.420934,0.376727,0.543205,0.587511,0.781618,0.653007,0.145231,0.671022
0.309495,0.591089,0.507129,0.800355,0.715162,0.837023,0.877945,0.642896,0.343299,0.925816
0.442906,0.581523,0.537010,0.257388,0.618295,0.437230,0.700544,0.693036,0.322415,0.577664
0.552413,0.368652,0.239720,0.383296,0.695442,0.280758,0.269417,0.696061,0.759148,0.219185
0.545151,0.445502,0.347270,0.662341,0.685940,0.463099,0.703082,0.653892,0.769892,0.353404
0.774272,0.574348,0.233362,0.765962,0.357813,0.457611,0.498896,0.539687,0.634740,0.781168
0.809985,0.536474,0.130134,0.832091,0.532471,0.569255,0.474787,0.271484,0.749322,0.734183
0.569657,0.772015,0.589067,0.749268,0.449963,0.303560,0.355890,0.379862,0.764602,0.600721
0.495141,0.402374,0.739559,0.698386,0.486026,0.771138,0.500790,0.391004,0.261523,0.498721
0.608955,0.411862,0.446676,0.534024,0.263083,0.734210,0.731191,0.168048,0.217251,0.755427
0.651516,0.417120,0.567882,0.254980,0.682391,0.765090,0.680292,0.262107,0.450458,0.628767
0.498974,0.657710,0.745913,0.645047,0.681019,0.443834,0.457776,0.233076,0.439400,0.727057
0.294062,0.568866,0.695105,0.348787,0.597047,0.517824,0.500682,0.776371,0.292215,0.512613
0.410059,0.748834,0.928049,0.725333,0.797375,0.794279,0.474285,0.376833,0.689472,0.597996
0.565615,0.759275,0.653746,0.708951,0.496402,0.280787,0.460897,0.384944,0.367383,0.672630
0.665302,0.528154,0.642830,0.732051,0.453667,0.260690,0.681741,0.934367,0.389159,0.497910
0.783035,0.602636,0.946892,0.334861,0.507177,0.256503,0.603888,0.670202,0.505910,0.743606
0.209290,0.696918,0.865954,0.454912,0.565697,0.556237,0.486542,0.503231,0.761998,0.652885
0.544810,0.666343,0.895081,0.374679,0.613078,0.579835,0.343915,0.399082,0.662456,0.739664
0.367543,0.247701,0.472127,0.392304,0.354335,0.411062,0.198535,0.653335,0.355649,0.687892
0.275344,0.323620,0.614907,0.738759,0.434454,0.684943,0.672184,0.461491,0.290145,0.491675
0.282404,0.653056,0.445531,0.219801,0.233007,0.260606,0.646262,0.725048,0.888922,0.431153
0.464484,0.446384,0.645167,0.653392,0.221322,0.226866,0.414757,0.749340,0.683441,0.761084
0.257106,0.354203,0.714751,0.792514,0.166180,0.475690,0.897127,0.535029,0.412303,0.318681
0.337383,0.659120,0.573999,0.590417,0.368659,0.511459,0.891591,0.230757,0.351689,0.595765
0.630906,0.634629,0.773433,0.351869,0.395617,0.671178,0.672802,0.444858,0.268432,0.874484
0.587040,0.222486,0.673853,0.799784,0.451293,0.447679,0.423608,0.208711,0.655751,0.495095
0.233782,0.509562,0.545269,0.693413,0.427237,0.324667,0.316016,0.737849,0.495019,0.370749
0.568689,0.377765,0.516019,0.526112,0.626435,0.323441,0.638638,0.686718,0.690278,0.498707
0.666566,0.664509,0.768124,0.521359,0.622259,0.228976,0.295346,0.298963,0.360562,0.680956
0.812465,0.561503,0.807100,0.614443,0.461962,0.365825,0.680241,0.279680,0.359001,0.611909
