0.620755,0.649828,0.381688,0.663461,0.530123,0.277734,0.594115,0.747563,0.267101,0.403987,0.709086,0.553885,0.456313,0.586915,0.721181
0.519818,0.634435,0.377830,0.610056,0.403487,0.313596,0.203613,0.682793,0.254949,0.317745,0.804200,0.933043,0.545522,0.685101,0.495434
0.423356,0.444892,0.614076,0.584348,0.236623,0.702158,0.215323,0.757230,0.388510,0.211001,0.426433,0.352109,0.282019,0.304039,0.808854
0.717338,0.766131,0.213602,0.773638,0.664168,0.476592,0.756741,0.479727,0.469530,0.121949,0.910794,0.635020,0.257511,0.485349,0.438757
0.565026,0.738275,0.483527,0.515920,0.582359,0.466162,0.492407,0.674362,0.509062,0.679530,0.582552,0.605500,0.264382,0.597162,0.434214
0.277317,0.204719,0.658161,0.715250,0.749338,0.489443,0.499189,0.513396,0.470410,0.447548,0.915474,0.301572,0.531867,0.544491,0.943682
0.546682,0.733851,0.727715,0.482030,0.775350,0.397592,0.688611,0.772534,0.318402,0.646693,0.895984,0.654846,0.536410,0.730606,0.738570
0.287625,0.223193,0.574863,0.337443,0.441095,0.606521,0.617917,0.357682,0.216012,0.236387,0.767796,0.769923,0.562097,0.422978,0.361509
0.864763,0.563267,0.491268,0.525605,0.318680,0.300318,0.273604,0.752880,0.206301,0.560934,0.340171,0.865428,0.762006,0.584797,0.643204
0.339909,0.768979,0.413567,0.249781,0.699016,0.371486,0.565305,0.272693,0.218359,0.339740,0.533131,0.792383,0.610141,0.734442,0.807866
0.853676,0.584281,0.408708,0.514396,0.376216,0.311204,0.367516,0.224110,0.248322,0.348472,0.447141,0.875099,0.724107,0.211389,0.639381
0.595362,0.491468,0.783031,0.615601,0.555054,0.644328,0.643161,0.268970,0.114887,0.272335,0.563510,0.256903,0.370506,0.550119,0.355211
0.545581,0.332889,0.712909,0.659336,0.616772,0.511866,0.351103,0.305609,0.298997,0.457943,0.464192,0.709135,0.851689,0.732100,0.308891
0.207808,0.732311,0.717929,0.755980,0.381087,0.244526,0.635566,0.320107,0.450326,0.477267,0.303875,0.528953,0.313766,0.593709,0.587937
0.657306,0.758854,0.530980,0.340881,0.266342,0.650470,0.574565,0.450078,0.107226,0.120418,0.610835,0.363128,0.812213,0.340187,0.403987
0.545368,0.671048,0.505009,0.511818,0.302978,0.606941,0.224110,0.177953,0.428436,0.672722,0.491881,0.293908,0.274582,0.461563,0.563279
0.920187,0.215871,0.689776,0.664448,0.241751,0.207223,0.555667,0.652276,0.550960,0.501807,0.782095,0.295022,0.229665,0.455503,0.618509
0.601528,0.754828,0.654191,0.276752,0.697845,0.283142,0.589546,0.323708,0.712550,0.479694,0.372229,0.368739,0.463137,0.734426,0.406621
0.530975,0.337704,0.499565,0.395755,0.338854,0.685857,0.461362,0.510981,0.761026,0.787793,0.378762,0.699043,0.683528,0.501407,0.787613
0.637022,0.368246,0.652264,0.471070,0.366020,0.621215,0.498016,0.241078,0.570429,0.505398,0.720500,0.227537,0.766012,0.748652,0.794506
0.774893,0.493719,0.385134,0.218454,0.320338,0.290188,0.501752,0.101637,0.329183,0.733810,0.690359,0.665194,0.400724,0.749009,0.741696
0.767323,0.322597,0.281834,0.262576,0.732134,0.357330,0.230449,0.566893,0.512844,0.819064,0.571106,0.103125,0.127733,0.505558,0.864145
0.685153,0.537613,0.706402,0.466765,0.493829,0.743644,0.643271,0.635499,0.299731,0.770052,0.562724,0.166431,0.198919,0.560963,0.783034
0.331709,0.618381,0.304407,0.488606,0.748165,0.689695,0.337406,0.313776,0.604727,0.705643,0.308997,0.733338,0.422393,0.637991,0.234182
0.932977,0.263042,0.254891,0.778091,0.440184,0.523075,0.741151,0.630067,0.657660,0.802315,0.520565,0.324714,0.457512,0.456707,0.631197
0.769331,0.426150,0.506284,0.353340,0.286086,0.340240,0.573469,0.631120,0.724754,0.779045,0.314114,0.536948,0.623864,0.776087,0.877472
0.594055,0.621298,0.645873,0.648637,0.723061,0.533715,0.386576,0.442686,0.518225,0.755319,0.462097,0.720532,0.777296,0.692677,0.787932
0.488963,0.349210,0.523497,0.588363,0.796775,0.473252,0.218357,0.658949,0.730636,0.859084,0.287781,0.208046,0.612118,0.414175,0.469927
0.546796,0.518378,0.372899,0.738213,0.346604,0.300270,0.321978,0.496909,0.340072,0.545534,0.365064,0.445628,0.591458,0.727784,0.494759
0.532773,0.448012,0.301325,0.773183,0.338111,0.340323,0.202338,0.131891,0.214914,0.676591,0.687269,0.657225,0.772890,0.398193,0.864627
0.515819,0.583706,0.726262,0.264205,0.729722,0.359573,0.370513,0.517509,0.689942,0.458482,0.131738,0.497407,0.758538,0.313969,0.915957
0.615153,0.284298,0.640581,0.415744,0.484403,0.464934,0.493561,0.406010,0.720641,0.528906,0.786325,0.939460,0.671141,0.704469,0.455050
0.748735,0.703715,0.687129,0.299010,0.534652,0.380977,0.535467,0.322234,0.310935,0.322067,0.702231,0.382523,0.488381,0.218813,0.612621
0.668361,0.642113,0.259216,0.637583,0.268844,0.305715,0.321031,0.295079,0.220514,0.837107,0.381683,0.613355,0.201191,0.482595,0.387029
0.582032,0.540202,0.208168,0.544603,0.357381,0.416113,0.665993,0.100214,0.760267,0.357298,0.598943,0.752002,0.365282,0.151251,0.461378
0.734152,0.335231,0.604987,0.423972,0.282480,0.431968,0.594909,0.208536,0.490914,0.782127,0.377987,0.817354,0.673639,0.948200,0.616593
0.824169,0.337895,0.738906,0.259512,0.434812,0.717708,0.795287,0.433441,0.349940,0.292774,0.620909,0.507776,0.290222,0.821651,0.324230
0.620544,0.223416,0.745213,0.527176,0.697350,0.693012,0.759537,0.462711,0.311576,0.674420,0.361785,0.689349,0.466215,0.483059,0.547252
0.677200,0.761766,0.462857,0.542646,0.500569,0.579824,0.209258,0.488135,0.651153,0.350474,0.383258,0.404024,0.622935,0.668387,0.646100
0.685856,0.724379,0.234645,0.539373,0.435257,0.399137,0.682192,0.588645,0.460906,0.697802,0.408408,0.602298,0.702846,0.657824,0.290850
0.396977,0.364143,0.633820,0.511909,0.798167,0.595199,0.564403,0.497726,0.576090,0.291247,0.603835,0.593941,0.875051,0.695383,0.625892
0.303568,0.202066,0.615426,0.387935,0.394309,0.795565,0.516289,0.318502,0.426750,0.717909,0.497721,0.766273,0.795141,0.746143,0.887935
0.555162,0.721452,0.491631,0.218639,0.212487,0.212984,0.551339,0.405142,0.498926,0.755828,0.579203,0.781941,0.329568,0.437697,0.888280
0.444663,0.464058,0.656440,0.600284,0.599808,0.324459,0.683717,0.482410,0.463494,0.440659,0.564458,0.477280,0.350541,0.642689,0.756262
0.907292,0.752184,0.250273,0.424224,0.317538,0.349041,0.671219,0.539364,0.680805,0.403389,0.112592,0.788749,0.746586,0.453233,0.613940
0.754957,0.589770,0.332786,0.480694,0.501108,0.393639,0.775927,0.311505,0.393045,0.726200,0.184668,0.486007,0.316187,0.737898,0.542338
0.490173,0.553380,0.492113,0.772602,0.292101,0.305474,0.686255,0.342563,0.349087,0.528767,0.157152,0.641476,0.488876,0.728886,0.594515
0.552096,0.684776,0.651615,0.518448,0.322511,0.227948,0.289556,0.373542,0.528575,0.885140,0.890446,0.640086,0.701847,0.614726,0.723312
0.654438,0.373068,0.638766,0.308007,0.769873,0.261864,0.601354,0.568035,0.374203,0.501097,0.686144,0.733157,0.239883,0.601375,0.214462
0.473142,0.601304,0.703249,0.330998,0.212646,0.264707,0.469920,0.133601,0.647874,0.461380,0.516479,0.601999,0.693379,0.544646,0.451916
0.433049,0.239641,0.623764,0.460484,0.300295,0.622823,0.695610,0.696734,0.251737,0.904266,0.529284,0.611596,0.580713,0.477907,0.493722
0.395835,0.344937,0.274887,0.338099,0.236925,0.514813,0.649240,0.445565,0.578682,0.395216,0.633526,0.666063,0.661983,0.585477,0.749404
0.842504,0.500479,0.598287,0.541417,0.436101,0.571157,0.657117,0.584488,0.184244,0.463200,0.590782,0.637613,0.624250,0.700467,0.523662
0.673792,0.317510,0.517675,0.227883,0.722556,0.453533,0.626439,0.633564,0.506109,0.920252,0.459955,0.138975,0.337520,0.774786,0.465739
0.651944,0.567943,0.341272,0.574086,0.282482,0.262891,0.612098,0.322561,0.304579,0.474861,0.889101,0.570176,0.607223,0.320699,0.507560
0.432062,0.232379,0.650485,0.256994,0.376453,0.498899,0.711065,0.463892,0.360443,0.675789,0.779336,0.576550,0.590511,0.456806,0.392902
0.354109,0.401758,0.408244,0.213781,0.780153,0.398526,0.339788,0.526080,0.474711,0.838232,0.492815,0.577944,0.471199,0.217627,0.575676
0.769053,0.605532,0.268717,0.792476,0.784746,0.575257,0.465734,0.374849,0.185183,0.771150,0.843030,0.239516,0.299576,0.235259,0.720949
0.780807,0.563456,0.695864,0.653782,0.730412,0.288676,0.775701,0.506859,0.620230,0.366902,0.473807,0.567599,0.319314,0.358629,0.912114
0.390639,0.306908,0.460325,0.555385,0.418895,0.564176,0.426626,0.307382,0.608044,0.554646,0.472864,0.172437,0.601635,0.474796,0.597593
0.505340,0.675734,0.420825,0.531278,0.552438,0.797209,0.377122,0.364963,0.303113,0.721718,0.573234,0.280170,0.611148,0.423353,0.678727
0.798577,0.756134,0.467464,0.256401,0.685647,0.318592,0.317630,0.408931,0.171796,0.645874,0.795104,0.158056,0.751669,0.366048,0.643426
0.790772,0.325084,0.492635,0.511523,0.678970,0.387648,0.348685,0.290209,0.645100,0.642913,0.390487,0.673026,0.559967,0.570600,0.881692
0.408038,0.427605,0.656508,0.311886,0.685058,0.544243,0.249616,0.427018,0.192115,0.443323,0.564595,0.853461,0.764976,0.731232,0.205560
0.433398,0.568074,0.344263,0.560835,0.622146,0.384383,0.255687,0.547443,0.497074,0.794637,0.677408,0.715026,0.618575,0.174243,0.573409
0.208617,0.284918,0.445453,0.614621,0.357577,0.323855,0.437955,0.508924,0.290270,0.578688,0.649812,0.644244,0.181073,0.495849,0.768323
0.742329,0.662649,0.740637,0.529116,0.705347,0.209136,0.435506,0.346051,0.675228,0.556750,0.407649,0.623372,0.215891,0.119476,0.580218
0.631407,0.454305,0.265156,0.491285,0.243925,0.300930,0.506587,0.411013,0.435190,0.812979,0.734178,0.645840,0.686343,0.731281,0.233690
0.542975,0.388695,0.620463,0.365901,0.476031,0.272257,0.407493,0.252099,0.450488,0.551932,0.821736,0.293856,0.537189,0.515659,0.669381
0.565833,0.413120,0.618522,0.234803,0.754482,0.707265,0.594075,0.274639,0.400379,0.584472,0.420593,0.259634,0.473853,0.763579,0.427995
0.862648,0.691037,0.607791,0.207495,0.226188,0.411625,0.736420,0.167911,0.679437,0.268599,0.715123,0.417333,0.177487,0.584126,0.886896
0.341136,0.206210,0.773475,0.481102,0.470600,0.670163,0.434411,0.508742,0.563401,0.612784,0.642950,0.739159,0.448616,0.637654,0.385227
0.407499,0.791735,0.714578,0.620065,0.224106,0.661131,0.411193,0.153993,0.228317,0.396784,0.374922,0.800254,0.447246,0.129858,0.489290
0.691199,0.558127,0.770651,0.311147,0.631758,0.656704,0.744581,0.556289,0.290287,0.596679,0.291424,0.760715,0.388246,0.221373,0.547200
0.733319,0.736070,0.683437,0.453302,0.649014,0.413880,0.576230,0.603964,0.322743,0.704352,0.327539,0.752487,0.811215,0.604600,0.753824
0.419781,0.762988,0.266628,0.296078,0.311358,0.708910,0.465552,0.436045,0.209710,0.407325,0.760829,0.431313,0.661010,0.492896,0.308836
0.538726,0.579200,0.280880,0.392210,0.699945,0.386676,0.598371,0.196576,0.271945,0.448869,0.374904,0.689112,0.897892,0.547578,0.781382
0.771713,0.333329,0.620886,0.312262,0.414284,0.699350,0.792799,0.432507,0.190291,0.366286,0.528251,0.829898,0.840350,0.523267,0.500484
0.588047,0.268152,0.692696,0.489960,0.686740,0.700937,0.767163,0.351206,0.403126,0.358527,0.518936,0.748492,0.443895,0.440208,0.570684
0.291830,0.424279,0.216727,0.419254,0.518535,0.756023,0.627120,0.442774,0.482046,0.334069,0.589101,0.545091,0.638786,0.267500,0.256263
0.380462,0.721660,0.304315,0.484252,0.513509,0.584109,0.187140,0.213865,0.412094,0.638787,0.520143,0.502937,0.358811,0.484823,0.620405
0.211197,0.796130,0.366553,0.367088,0.302081,0.425576,0.305628,0.687746,0.426948,0.396634,0.332273,0.315840,0.629967,0.430461,0.383475
0.396629,0.572636,0.705086,0.252702,0.416735,0.691675,0.577230,0.222309,0.819184,0.628186,0.773425,0.417710,0.272512,0.469023,0.579258
0.742087,0.214573,0.265755,0.770615,0.531646,0.582817,0.334370,0.353981,0.605589,0.260857,0.321858,0.149373,0.646242,0.361398,0.557341
0.648084,0.505585,0.795753,0.410478,0.491394,0.228844,0.376924,0.523585,0.484745,0.289365,0.217647,0.202577,0.230527,0.546730,0.728464
0.594334,0.601149,0.340307,0.598115,0.732528,0.250266,0.531435,0.478166,0.747502,0.383728,0.774507,0.502731,0.120126,0.564768,0.918460
0.626624,0.660416,0.575617,0.678580,0.770681,0.401486,0.598517,0.538243,0.680293,0.536597,0.762813,0.385833,0.202513,0.715632,0.900796
0.296012,0.262113,0.543252,0.644814,0.613416,0.226133,0.244653,0.393226,0.731999,0.413737,0.263527,0.215019,0.596457,0.590836,0.558240
0.836673,0.274315,0.605086,0.436075,0.752211,0.635056,0.489660,0.727078,0.626096,0.447422,0.473351,0.300095,0.553528,0.577701,0.463667
0.253216,0.548924,0.466519,0.624324,0.617866,0.419414,0.543617,0.590679,0.743217,0.318188,0.393180,0.313768,0.293120,0.456901,0.827336
0.457385,0.591530,0.448758,0.406180,0.711976,0.474051,0.452373,0.797688,0.789473,0.648716,0.446871,0.386122,0.816155,0.299642,0.528685
0.599877,0.594824,0.706109,0.577064,0.456693,0.664629,0.634754,0.427958,0.553610,0.736265,0.512747,0.269809,0.862757,0.790364,0.402358
0.740450,0.489511,0.244204,0.681076,0.693678,0.781124,0.617287,0.587772,0.584897,0.688356,0.270799,0.297890,0.410149,0.669033,0.475147
0.556319,0.435431,0.523566,0.402118,0.598059,0.513571,0.589907,0.569611,0.816865,0.672968,0.422192,0.343630,0.635976,0.741064,0.783895
0.354817,0.487946,0.714464,0.418083,0.243567,0.470162,0.616731,0.445186,0.670367,0.761549,0.361271,0.489092,0.397046,0.517887,0.687270
0.210601,0.258299,0.227015,0.369343,0.399711,0.383639,0.157745,0.671525,0.819806,0.554771,0.672664,0.939400,0.574238,0.420603,0.322694
0.909916,0.380559,0.546279,0.424546,0.626783,0.368308,0.331727,0.653463,0.832446,0.362648,0.771274,0.925691,0.677671,0.321294,0.709184
0.692979,0.710296,0.792036,0.261925,0.208167,0.767199,0.576755,0.526638,0.491759,0.163970,0.291300,0.866298,0.123780,0.243620,0.856614
0.496883,0.329765,0.453412,0.687061,0.280608,0.683975,0.203060,0.380702,0.687410,0.115964,0.741674,0.713673,0.140263,0.634113,0.507731
0.358861,0.284551,0.606837,0.230808,0.724392,0.210136,0.284804,0.324139,0.598836,0.174383,0.460660,0.620528,0.756433,0.364955,0.390282
0.868084,0.275550,0.386282,0.765375,0.224807,0.434099,0.207505,0.411807,0.844352,0.358991,0.576357,0.603589,0.465292,0.774066,0.673458
0.596727,0.271350,0.243735,0.242674,0.200119,0.458765,0.493261,0.741504,0.357017,0.490992,0.574830,0.661313,0.506804,0.808747,0.452426
0.798280,0.430781,0.621718,0.696874,0.223241,0.424921,0.233187,0.565086,0.351756,0.511490,0.485295,0.276347,0.291382,0.311024,0.630215
0.557962,0.235926,0.209975,0.522855,0.559951,0.681096,0.463524,0.752371,0.466174,0.408785,0.549538,0.918431,0.709501,0.650124,0.329208
0.718219,0.669851,0.711384,0.271999,0.362955,0.614110,0.504291,0.434865,0.408101,0.418259,0.243480,0.542447,0.806880,0.570203,0.518946
0.624061,0.332604,0.676046,0.707009,0.759704,0.229845,0.480451,0.726289,0.464300,0.265168,0.609468,0.458083,0.733315,0.354250,0.466914
0.415923,0.688322,0.598518,0.446971,0.551158,0.472973,0.266608,0.297050,0.661528,0.123518,0.593728,0.432555,0.331885,0.207842,0.765529
0.492670,0.536646,0.687015,0.339667,0.238439,0.632008,0.551105,0.414075,0.836701,0.304470,0.603102,0.277613,0.562398,0.809682,0.721720
0.816385,0.766820,0.391187,0.401759,0.630763,0.670179,0.202757,0.394976,0.366357,0.442354,0.438611,0.810117,0.669201,0.785641,0.400171
0.536119,0.509282,0.524715,0.736112,0.360650,0.423346,0.550415,0.428031,0.632704,0.214020,0.588901,0.815827,0.511748,0.493240,0.738322
0.533567,0.349489,0.729211,0.701861,0.266239,0.691851,0.454628,0.277998,0.755819,0.312160,0.168101,0.699961,0.366991,0.341783,0.577064
0.502387,0.766197,0.394528,0.666553,0.638329,0.763078,0.246758,0.645336,0.701119,0.511006,0.598210,0.510990,0.417734,0.430035,0.303407
0.876622,0.348132,0.554757,0.497313,0.386522,0.373032,0.524694,0.242171,0.521078,0.619280,0.629677,0.738600,0.233269,0.290003,0.225448
0.338192,0.372392,0.622620,0.611302,0.751146,0.319229,0.679157,0.659809,0.488814,0.766498,0.873776,0.614837,0.461074,0.350554,0.920143
0.652358,0.596130,0.771436,0.607186,0.688519,0.688434,0.275767,0.352441,0.571549,0.726695,0.788563,0.684635,0.332269,0.291909,0.856750
0.689657,0.622764,0.719772,0.238946,0.687018,0.322488,0.533551,0.252828,0.686949,0.245592,0.535940,0.473710,0.706466,0.445043,0.654798
0.738210,0.356738,0.751412,0.213352,0.343632,0.202113,0.173235,0.428342,0.595233,0.202635,0.437745,0.424793,0.547788,0.276826,0.439861
0.577302,0.587221,0.316000,0.288984,0.577640,0.528153,0.247641,0.534988,0.559790,0.662424,0.417869,0.636749,0.450124,0.488500,0.456489
0.635806,0.641435,0.562869,0.361059,0.741599,0.326327,0.564611,0.733578,0.466250,0.642588,0.484743,0.531821,0.445989,0.820452,0.576504
0.366822,0.597358,0.532883,0.412715,0.661067,0.746138,0.496045,0.497541,0.527420,0.542465,0.473880,0.260167,0.693653,0.334567,0.224152
0.623226,0.438832,0.510165,0.583456,0.515927,0.658507,0.313969,0.215932,0.366050,0.460148,0.279153,0.277826,0.756206,0.115786,0.652830
0.652985,0.791598,0.367898,0.249811,0.656603,0.661910,0.310174,0.633020,0.720221,0.429543,0.567778,0.585568,0.451037,0.461310,0.831006
0.765886,0.294038,0.300270,0.348020,0.529696,0.424273,0.290345,0.600315,0.317452,0.391001,0.338149,0.297618,0.563972,0.619587,0.470420
0.239401,0.514035,0.578709,0.460138,0.443897,0.604521,0.529197,0.481696,0.598094,0.358459,0.749768,0.667187,0.685823,0.916738,0.417290
0.423737,0.322262,0.537496,0.407895,0.532642,0.667206,0.106266,0.251393,0.372404,0.417275,0.774891,0.496985,0.808411,0.464178,0.529247
0.322538,0.672294,0.569882,0.706043,0.740606,0.607349,0.587018,0.328302,0.596469,0.451906,0.623982,0.233395,0.698792,0.668477,0.778186
0.444251,0.304988,0.376722,0.346859,0.269339,0.447373,0.582794,0.222133,0.478451,0.532500,0.313181,0.106571,0.794906,0.459304,0.715209
0.776210,0.506924,0.454661,0.272159,0.664133,0.453858,0.539130,0.315313,0.294954,0.454489,0.373215,0.472019,0.301026,0.602493,0.413840
0.392436,0.370734,0.791726,0.401987,0.610103,0.606120,0.160706,0.752492,0.399565,0.598099,0.445369,0.580298,0.481151,0.115394,0.240854
0.699078,0.491810,0.300692,0.754630,0.399081,0.416516,0.601803,0.551932,0.540000,0.683207,0.589502,0.601915,0.655005,0.333267,0.425913
0.654876,0.382555,0.531949,0.699946,0.705696,0.791908,0.143846,0.370629,0.662812,0.663996,0.628064,0.504531,0.415419,0.260552,0.809235
0.671569,0.363674,0.415109,0.333836,0.519788,0.244702,0.649465,0.413773,0.266108,0.459815,0.853807,0.416563,0.533219,0.669761,0.242843
0.395612,0.519554,0.757976,0.465668,0.430231,0.429403,0.608840,0.650822,0.657535,0.322341,0.846029,0.383397,0.682602,0.762679,0.603839
0.619143,0.401268,0.275461,0.448269,0.595487,0.784213,0.530135,0.278810,0.269594,0.686365,0.498628,0.453148,0.191754,0.800759,0.694699
0.913262,0.239211,0.343437,0.769130,0.329686,0.374946,0.120729,0.544315,0.630702,0.184072,0.746472,0.687218,0.646295,0.392756,0.361278
0.266592,0.231161,0.657602,0.283795,0.473190,0.763185,0.338111,0.691472,0.578128,0.167719,0.611222,0.644382,0.718807,0.517933,0.799321
0.819308,0.370352,0.684130,0.682092,0.659934,0.338020,0.363476,0.432243,0.629615,0.449093,0.710717,0.476486,0.845394,0.382707,0.424004
